Gene_ID,Genebank
gene28745,100698012
gene28748,100698281
gene28750,102076042
gene28751,109196230
gene28752,102082561
gene28753,102079354
gene28754,112841626
gene28755,100695923
gene28756,100696530
gene28757,100703163
gene28758,100703434
gene28759,100696797
gene28761,100703709
gene28762,100703978
gene28763,100704248
gene28765,100704520
gene28766,100704789
gene28768,102076977
gene28770,100706871
gene28773,100700952
gene28774,100706597
gene28775,100706330
gene28776,100706065
gene28777,100705804
gene28778,100705541
gene28779,100705273
gene28780,100705007
gene28782,109194285
gene28784,100704737
gene28785,100704200
gene28786,100703930
gene28787,100703662
gene28789,102083051
gene28790,100703385
gene28791,100703115
gene28792,100702848
gene28793,100700686
gene28794,100702581
gene28795,100702312
gene28796,100702046
gene28797,100701773
gene28798,100700417
gene28799,100701501
gene28801,100701228
gene28802,109196118
gene28803,109196119
gene28804,102076635
gene28806,109196115
gene28808,112841680
gene28810,102080846
gene28816,112843240
gene28817,109196121
gene28818,109196117
gene28819,112841615
gene28820,106097303
gene28822,102079236
gene28823,109194262
gene28824,106097305
gene28825,109196116
gene28826,102079544
gene28827,109196089
gene28828,106096491
gene28829,100702627
gene28830,100704041
gene28832,109196114
gene28834,100704312
gene28835,102079644
gene28836,102078070
gene28838,109196122
gene28839,100694103
gene28840,100693829
gene28841,112843257
gene28842,100693568
gene28843,109196123
gene28845,112843236
gene28846,100708936
gene28848,100692756
gene28849,100692487
gene28850,102076552
gene28851,102080933
gene28852,100708667
gene28853,100692217
gene28854,100708393
gene28855,100708122
gene28856,100707852
gene28857,100691950
gene28858,100691681
gene28859,100691413
gene28860,100707578
gene28862,100691142
gene28864,100690878
gene28866,100690605
gene28867,100707318
gene28868,102082808
gene28869,100690335
gene28871,100690070
gene28872,100707052
gene28873,100689801
gene28874,100691780
gene28875,100701978
gene28876,100702243
gene28877,100706782
gene28878,100706508
gene28879,100712152
gene28880,100711882
gene28881,100706245
gene28883,100711612
gene28884,100705978
gene28885,100705718
gene28886,100711340
gene28887,112843310
gene28888,100710807
gene28889,100710537
gene28890,100710277
gene28891,100710012
gene28892,109196255
gene28893,106097765
gene28895,100692053
gene28896,100699892
gene28898,100700159
gene28902,100700435
gene28903,100700703
gene28904,100709395
gene28905,100700971
gene28906,100710459
gene28907,100711533
gene28908,100701248
gene28909,100701520
gene28911,100692677
gene28912,100701792
gene28914,100702063
gene28915,100695191
gene28916,100696950
gene28917,100702328
gene28918,100702596
gene28919,102077475
gene28920,100702864
gene28921,100704216
gene28922,100703402
gene28923,100706890
gene28924,100703679
gene28925,100703947
gene28926,100711982
gene28927,100704217
gene28928,100704486
gene28929,100704755
gene28930,100705025
gene28931,100705292
gene28932,100705558
gene28933,102079721
gene28934,100705822
gene28935,100706086
gene28936,100699629
gene28937,100706350
gene28938,100706618
gene28939,100706891
gene28940,100707152
gene28941,100690165
gene28942,100692586
gene28943,100707420
gene28944,100707688
gene28945,100707958
gene28946,100700339
gene28947,100708229
gene28949,100708497
gene28950,100708767
gene28951,100701609
gene28952,100709035
gene28953,100705651
gene28954,100709308
gene28955,100710458
gene28956,102082659
gene28957,100707597
gene28958,100689985
gene28960,109194382
gene28961,100709574
gene28962,100709846
gene28963,100710113
gene28964,102083214
gene28966,102077448
gene28967,100710376
gene28969,100710642
gene28970,100710907
gene28972,100711444
gene28973,100711172
gene28974,100706981
gene28975,100711715
gene28976,100711983
gene28977,100712251
gene28978,100707246
gene28979,100712520
gene28980,100707508
gene28981,100707778
gene28982,100689902
gene28983,100690432
gene28984,100690708
gene28985,100690975
gene28986,100708317
gene28987,100708856
gene28988,100708587
gene28989,100709128
gene28990,100709397
gene28992,100709665
gene28993,100709939
gene28994,100710203
gene28995,100691237
gene28996,100710728
gene28997,100691505
gene28998,100710995
gene29000,100692046
gene29001,102079888
gene29002,112843270
gene29003,100692315
gene29004,106097174
gene29005,109196091
gene29007,109196214
gene29008,109196092
gene29009,109196163
gene29010,100692856
gene29011,100711261
gene29012,100693130
gene29013,100693402
gene29014,109196154
gene29015,100693664
gene29016,100693930
gene29017,100694204
gene29018,100694468
gene29019,100711804
gene29020,100712070
gene29021,100712338
gene29022,102081483
gene29023,100694737
gene29024,100689715
gene29026,100694996
gene29027,100689987
gene29028,100695265
gene29029,100695530
gene29030,100690250
gene29032,100690518
gene29033,100695798
gene29034,112843250
gene29035,100690792
gene29036,102082811
gene29037,102083108
gene29038,100696323
gene29039,100696587
gene29040,100691058
gene29041,100691326
gene29044,100691596
gene29045,100696853
gene29046,100691864
gene29047,100697118
gene29048,100697389
gene29049,102076819
gene29050,100692133
gene29051,100692404
gene29052,100697655
gene29053,100697920
gene29054,102078198
gene29055,100698191
gene29056,100698455
gene29057,102077906
gene29058,100692950
gene29059,100698723
gene29060,100699258
gene29061,106096438
gene29062,100700067
gene29063,100693221
gene29065,100700615
gene29066,106098752
gene29067,100693846
gene29068,100700881
gene29069,100701158
gene29070,102079510
gene29071,100701429
gene29072,109196094
gene29073,100701700
gene29074,100701974
gene29075,102080478
gene29076,100702239
gene29078,100694391
gene29079,100702509
gene29080,100702780
gene29081,100703046
gene29082,100703317
gene29083,100703588
gene29084,100694920
gene29085,100703860
gene29086,100704130
gene29087,100695453
gene29089,100704397
gene29090,100695716
gene29091,100704664
gene29092,100695981
gene29093,102083188
gene29094,100704936
gene29095,100696419
gene29096,100705202
gene29097,100696684
gene29098,109196254
gene29099,100697217
gene29101,100697482
gene29102,100697751
gene29103,100698380
gene29105,109194296
gene29106,100698645
gene29107,100712258
gene29108,106097698
gene29109,109196211
gene29110,109196209
gene29111,102076721
gene29112,100698915
gene29113,100699181
gene29114,100699449
gene29115,100698015
gene29116,100699719
gene29117,100699983
gene29118,100700253
gene29119,100698283
gene29120,100698721
gene29121,100698991
gene29122,100700531
gene29123,100699256
gene29124,100700795
gene29125,100699532
gene29126,100699800
gene29127,100700065
gene29128,100700337
gene29129,100700613
gene29130,100700879
gene29131,100701156
gene29132,100701064
gene29133,100701337
gene29134,100701884
gene29135,100701427
gene29137,100702152
gene29138,100702420
gene29139,100702691
gene29140,100701972
gene29141,100702957
gene29142,100703230
gene29143,100703500
gene29144,102081683
gene29145,100703776
gene29147,100704042
gene29148,100702237
gene29149,100704313
gene29150,100704580
gene29151,100702507
gene29153,100704850
gene29154,100703130
gene29155,100703401
gene29156,100703678
gene29157,100703946
gene29158,112843249
gene29159,100704485
gene29160,100704754
gene29161,100705024
gene29163,100705291
gene29164,100705557
gene29165,100534485
gene29169,100706085
gene29170,100705117
gene29171,102077241
gene29173,100706349
gene29174,100705386
gene29175,100705914
gene29176,100706617
gene29178,100706183
gene29179,102078108
gene29180,100706443
gene29181,100706711
gene29182,100706979
gene29183,100707244
gene29186,100707506
gene29189,100707776
gene29190,100708045
gene29191,100708315
gene29192,100708585
gene29193,102082139
gene29194,100707151
gene29195,100708854
gene29196,100709126
gene29198,102079948
gene29199,100709663
gene29201,100707419
gene29202,100707687
gene29204,100707957
gene29205,100708228
gene29206,100710201
gene29208,100710726
gene29209,100708766
gene29210,100709219
gene29211,100709667
gene29212,100709941
gene29213,100710205
gene29214,100710993
gene29216,100711259
gene29217,100711531
gene29218,102082660
gene29219,100710461
gene29220,100711802
gene29221,100712068
gene29222,100712336
gene29223,100689713
gene29225,100690351
gene29226,100690622
gene29227,100690894
gene29228,100691159
gene29229,100710997
gene29230,102079081
gene29231,102076756
gene29232,100691430
gene29233,102076950
gene29234,100691697
gene29235,100691967
gene29237,100711443
gene29238,100692235
gene29239,100692505
gene29242,100711714
gene29243,100692774
gene29244,100712250
gene29245,100693047
gene29246,102079080
gene29247,100693314
gene29248,112841740
gene29249,100712519
gene29250,100693845
gene29252,100694119
gene29253,109194288
gene29254,109194237
gene29255,100694390
gene29256,100689901
gene29257,100695190
gene29258,109194502
gene29259,100690431
gene29260,106096450
gene29261,102080067
gene29262,100695452
gene29263,100690707
gene29264,100690974
gene29265,100695715
gene29266,100695980
gene29267,100696241
gene29268,100691236
gene29269,100696506
gene29271,100691504
gene29272,100696773
gene29273,100691773
gene29274,100697041
gene29275,100697313
gene29276,100692045
gene29277,100697848
gene29278,100710156
gene29279,100698114
gene29280,100692585
gene29281,100692855
gene29282,100698381
gene29283,100693315
gene29284,100693585
gene29285,100698646
gene29286,100698916
gene29287,100693847
gene29288,100694121
gene29289,100694392
gene29290,100699182
gene29291,100534436
gene29292,100694921
gene29293,100699450
gene29294,100699720
gene29295,100695192
gene29296,100699984
gene29297,100700254
gene29298,100700532
gene29299,102078390
gene29300,100700796
gene29301,100701065
gene29302,100695454
gene29303,100701338
gene29304,100695717
gene29305,100695982
gene29306,100701610
gene29307,100701885
gene29308,102079641
gene29309,100702153
gene29310,100702421
gene29311,100696242
gene29312,100702692
gene29313,100702958
gene29314,100696507
gene29316,100703231
gene29317,109196168
gene29318,112843239
gene29319,112843259
gene29320,100703501
gene29321,100696774
gene29322,100697042
gene29323,109196167
gene29324,109196282
gene29325,100703777
gene29326,100697314
gene29327,100697577
gene29329,100697849
gene29331,100704043
gene29332,100698115
gene29333,100704314
gene29335,100704581
gene29336,100698382
gene29337,100705118
gene29338,100698815
gene29339,100699089
gene29341,106098628
gene29342,100699355
gene29343,100705387
gene29344,109196097
gene29346,100706185
gene29347,112843219
gene29348,102076631
gene29349,100706445
gene29350,100706713
gene29351,100705915
gene29352,100705991
gene29358,109194484
gene29363,100698859
gene29364,100698588
gene29365,100698327
gene29366,100698060
gene29367,100697795
gene29368,102083184
gene29369,100697523
gene29370,100697880
gene29371,100697260
gene29372,100696991
gene29373,100697611
gene29374,100696724
gene29375,100697344
gene29376,100696455
gene29377,100696189
gene29378,100695931
gene29379,100695663
gene29380,100695403
gene29381,102077103
gene29382,100695140
gene29384,100694871
gene29385,100697072
gene29387,102077543
gene29388,112843264
gene29389,100534545
gene29390,100694606
gene29391,100694339
gene29392,100696538
gene29393,100694066
gene29394,100693794
gene29395,100696277
gene29397,100693531
gene29398,112843248
gene29399,100696012
gene29400,100693258
gene29401,100692989
gene29402,109196102
gene29403,100695751
gene29404,100695486
gene29405,100692715
gene29406,100692445
gene29407,100692176
gene29408,100691908
gene29409,100695223
gene29410,100691641
gene29411,106098461
gene29412,100691101
gene29414,100690839
gene29415,100690564
gene29416,100694953
gene29417,100690295
gene29418,100694695
gene29419,100694424
gene29420,100694156
gene29421,100690028
gene29422,100689758
gene29423,100712379
gene29424,106098463
gene29425,102081939
gene29426,100693882
gene29429,100693619
gene29431,100712111
gene29432,100693354
gene29433,100711843
gene29434,100693083
gene29435,100711576
gene29437,100692808
gene29438,100711304
gene29439,100692539
gene29440,100692268
gene29441,100711039
gene29442,100710772
gene29443,100691999
gene29444,100710504
gene29445,100691729
gene29446,100534471
gene29447,100690382
gene29448,100534464
gene29449,100534570
gene29450,100690927
gene29451,100690656
gene29452,100689937
gene29453,100712555
gene29454,100712291
gene29456,106097774
gene29458,100709980
gene29459,100709708
gene29460,100709437
gene29461,100712023
gene29462,100709170
gene29463,100708900
gene29464,100711755
gene29465,100708630
gene29466,102078354
gene29467,100708357
gene29468,100708087
gene29470,100711208
gene29471,100707819
gene29472,100710941
gene29473,100710675
gene29474,100710411
gene29475,106096427
gene29476,100707548
gene29477,100707288
gene29478,100707022
gene29479,100706752
gene29480,100709886
gene29481,100706480
gene29482,100705949
gene29483,100706218
gene29484,100709614
gene29485,100705688
gene29486,100705425
gene29487,100705155
gene29488,102082036
gene29489,100704885
gene29490,100709346
gene29491,100709075
gene29493,100708807
gene29494,100708538
gene29496,100704617
gene29497,100704349
gene29498,100708270
gene29499,100704081
gene29500,100703814
gene29501,100703540
gene29502,100707999
gene29503,100703271
gene29504,100707728
gene29505,100707459
gene29506,100707194
gene29508,100706751
gene29509,100702998
gene29510,100706479
gene29511,100702731
gene29512,100534544
gene29513,100705948
gene29514,100702460
gene29518,100705687
gene29519,100705424
gene29520,109196100
gene29522,100705154
gene29523,100704884
gene29524,100704616
gene29525,100704348
gene29526,100704080
gene29528,100703813
gene29529,100702191
gene29530,100703539
gene29531,100701923
gene29532,100703270
gene29534,100701649
gene29535,100702997
gene29537,100701375
gene29538,100702730
gene29539,100534460
gene29540,100701104
gene29541,100700833
gene29542,100702190
gene29543,102080628
gene29544,100700567
gene29545,100700289
gene29547,100701738
gene29548,100700018
gene29549,100699753
gene29550,100699484
gene29551,100701465
gene29552,100699212
gene29553,100698947
gene29554,100698677
gene29555,100698410
gene29556,100701193
gene29557,100698146
gene29558,102082919
gene29559,109196188
gene29560,100705143
gene29561,100712189
gene29562,100704874
gene29563,100711920
gene29564,100711649
gene29565,100711376
gene29566,100711107
gene29568,100710844
gene29569,100704606
gene29570,100704337
gene29571,100704069
gene29572,100710575
gene29573,100710311
gene29574,100703802
gene29575,102077544
gene29576,100710046
gene29578,100709777
gene29579,100703527
gene29580,100703259
gene29581,100709506
gene29582,100702985
gene29583,100702716
gene29584,100709242
gene29585,100702176
gene29586,102079138
gene29587,100708970
gene29588,100708700
gene29589,100708427
gene29590,100708158
gene29591,100701909
gene29592,100701635
gene29595,100707888
gene29596,100707180
gene29597,112843265
gene29598,106098215
gene29599,100706918
gene29600,100701182
gene29601,100700903
gene29604,100706647
gene29605,100700640
gene29606,100700365
gene29607,102081847
gene29608,102081941
gene29610,100700093
gene29611,106098216
gene29612,100706379
gene29613,100706116
gene29614,100705849
gene29615,100705587
gene29616,100699827
gene29617,100699562
gene29618,100698844
gene29619,112841647
gene29620,100705320
gene29621,100698571
gene29623,100705056
gene29624,100698312
gene29625,102076052
gene29627,100704786
gene29628,100704517
gene29629,100704246
gene29630,100703975
gene29631,100698045
gene29632,100697781
gene29633,100703431
gene29634,100703160
gene29636,100702893
gene29639,100702624
gene29640,100702354
gene29641,102078258
gene29642,100702091
gene29643,102078452
gene29644,100701819
gene29646,100701547
gene29647,100701276
gene29648,100701001
gene29649,112841738
gene29650,106098222
gene29652,102079478
gene29653,100699920
gene29655,100697510
gene29656,100699653
gene29657,100699381
gene29658,100697245
gene29659,102080204
gene29660,102080840
gene29661,100696976
gene29662,100696710
gene29663,100699114
gene29664,100698845
gene29665,100698572
gene29666,102080474
gene29668,100696443
gene29669,112841696
gene29670,100697782
gene29671,100696175
gene29672,100695916
gene29674,109196070
gene29676,100697511
gene29678,109196270
gene29679,100697246
gene29681,106097826
gene29682,112841742
gene29683,100695647
gene29684,100695386
gene29685,100694943
gene29686,100694682
gene29687,100696711
gene29688,100696444
gene29689,100696176
gene29690,100695917
gene29691,100694143
gene29692,100695648
gene29693,100695387
gene29694,100695120
gene29695,100693869
gene29696,100694854
gene29697,100694589
gene29698,100694049
gene29699,100693778
gene29700,100693608
gene29701,100693340
gene29702,102077351
gene29703,100693070
gene29704,100692795
gene29705,102077748
gene29707,102078260
gene29708,100693517
gene29709,100693242
gene29710,100692255
gene29711,100691988
gene29712,100692973
gene29713,100691718
gene29715,100692430
gene29718,102079006
gene29719,100691451
gene29720,102079201
gene29721,100691182
gene29726,100692161
gene29727,100691894
gene29728,100690915
gene29729,100691626
gene29730,100691355
gene29731,100690644
gene29732,100709084
gene29733,100690105
gene29734,100691086
gene29735,109196175
gene29736,100712365
gene29737,100711919
gene29738,100711648
gene29739,100711375
gene29740,100690823
gene29741,100690549
gene29742,100711106
gene29743,100690281
gene29744,106098218
gene29745,100690014
gene29746,109196174
gene29747,100689745
gene29748,100710574
gene29749,100712366
gene29750,100712099
gene29751,100711832
gene29752,102082714
gene29754,100710045
gene29755,100709776
gene29757,100710759
gene29759,112843283
gene29761,100710491
gene29762,100710234
gene29763,100709967
gene29764,100709156
gene29765,100709695
gene29766,106098224
gene29767,100709157
gene29768,100708887
gene29770,100690733
gene29774,100708617
gene29775,100708344
gene29777,100708074
gene29779,102077770
gene29780,100707805
gene29781,100690459
gene29782,100707535
gene29783,100707276
gene29786,100690015
gene29787,100712457
gene29788,100707009
gene29789,100706739
gene29790,100706468
gene29791,100706207
gene29793,100707445
gene29794,100705937
gene29795,100705676
gene29796,109196197
gene29797,100705412
gene29802,106099054
gene29803,109196098
gene29804,100707661
gene29805,100700409
gene29807,100707395
gene29818,100707124
gene29819,100700134
gene29820,100699866
gene29821,100699604
gene29822,100706860
gene29823,100706587
gene29824,102080464
gene29825,100706320
gene29826,100706057
gene29829,102080118
gene29830,100705795
gene29831,100705532
gene29832,100705264
gene29833,100699333
gene29834,100704998
gene29835,100699063
gene29836,100704726
gene29837,100704459
gene29839,100698790
gene29841,100704192
gene29842,100703921
gene29843,100703653
gene29844,100703378
gene29845,100698259
gene29846,100697989
gene29847,100703107
gene29848,100697727
gene29849,100702841
gene29850,100702573
gene29851,100702305
gene29852,100702039
gene29853,100701766
gene29855,100701493
gene29856,100697460
gene29857,100701221
gene29858,100697195
gene29859,100700944
gene29860,100700679
gene29862,102079109
gene29864,112843340
gene29865,112843342
gene29866,100699262
gene29870,112843341
gene29872,102082472
gene29875,100703898
gene29876,100689941
gene29877,100703627
gene29878,100703353
gene29879,100703083
gene29880,100702549
gene29881,100702279
gene29882,100702016
gene29883,100712559
gene29884,100712294
gene29885,100701469
gene29886,102080137
gene29887,100712026
gene29888,100701196
gene29889,102079373
gene29890,100700918
gene29892,109196113
gene29895,100700382
gene29896,100711760
gene29897,100700110
gene29898,100706560
gene29899,100699843
gene29900,100699579
gene29901,100706031
gene29902,100699306
gene29904,100705769
gene29905,100699035
gene29906,100705506
gene29907,100705239
gene29908,100698764
gene29909,100704973
gene29912,100698494
gene29913,100698231
gene29914,100697959
gene29915,100697698
gene29916,100697430
gene29918,100697163
gene29919,100696897
gene29921,100696631
gene29923,100696367
gene29924,100696102
gene29925,102082729
gene29926,100695844
gene29930,100695575
gene29935,106098512
gene29936,100695310
gene29937,100695043
gene29939,100694784
gene29940,100694516
gene29942,100694250
gene29943,100693975
gene29944,100693707
gene29948,102080668
gene29950,112843307
gene29951,100693447
gene29952,100692901
gene29953,100702817
gene29955,100692632
gene29956,100692359
gene29957,100692088
gene29961,100691818
gene29962,100691550
gene29963,100693173
gene29964,102079252
gene29965,100691015
gene29966,100691279
gene29967,100709810
gene29968,100706292
gene29969,100690475
gene29970,100704434
gene29971,100704168
gene29975,100690206
gene29976,102077892
gene29977,109196105
gene29978,102081453
gene29980,102081748
gene29981,102077989
gene29983,109194322
gene29984,100705717
gene29986,102081165
gene29987,100705977
gene29988,100706244
gene29989,100706507
gene29990,100706781
gene29991,106096692
gene29992,100703845
gene29993,100703573
gene29994,100707051
gene29995,100707317
gene29997,100704114
gene29998,100707577
gene29999,100707851
gene30000,100708121
gene30001,100704382
gene30002,100704650
gene30003,100708392
gene30004,100704920
gene30005,100705189
gene30006,100705458
gene30007,100708666
gene30009,109196165
gene30011,100694615
gene30012,102077347
gene30013,109196106
gene30015,109196060
gene30016,109196067
gene30017,112843268
gene30018,109196063
gene30019,100699167
gene30021,102079477
gene30022,100699435
gene30023,100699705
gene30024,100699970
gene30025,100700240
gene30026,100702314
gene30027,100702583
gene30028,100700517
gene30029,100702850
gene30030,100703117
gene30032,100703387
gene30033,102081789
gene30034,100700954
gene30036,100701230
gene30037,100701503
gene30038,100703664
gene30039,100703932
gene30040,100704202
gene30041,100704471
gene30042,109196208
gene30043,100704739
gene30044,100705009
gene30045,100705275
gene30046,100701775
gene30047,109200410
gene30049,102081688
gene30054,102076495
gene30055,100701217
gene30056,100701490
gene30057,102077069
gene30058,100701763
gene30059,100702036
gene30060,100702302
gene30061,109196108
gene30062,100697190
gene30065,100702570
gene30066,102078249
gene30067,100703104
gene30069,102078625
gene30070,100703375
gene30071,109196061
gene30072,102077132
gene30073,112843288
gene30074,106098908
gene30075,109196110
gene30076,109196111
gene30077,109194321
gene30078,102077886
gene30079,102079182
gene30080,100709752
gene30082,100709480
gene30084,100709217
gene30085,100694124
gene30093,112843237
gene30096,100697455
gene30097,100704189
gene30098,109196245
gene30099,100704456
gene30100,100704723
gene30101,100704994
gene30102,100534428
gene30103,102079744
gene30105,109196072
gene30106,102080326
gene30107,100697984
gene30108,100696586
gene30109,100696852
gene30110,109200136
gene30112,100705260
gene30113,100698255
gene30114,100705528
gene30115,100705790
gene30116,100706052
gene30117,100706315
gene30119,100706582
gene30120,109200133
gene30121,112843255
gene30123,100707119
gene30125,100698517
gene30126,100707390
gene30127,100707656
gene30128,100698785
gene30129,100707928
gene30130,100699058
gene30131,100708201
gene30132,100708466
gene30133,100709004
gene30135,100699328
gene30136,100699599
gene30137,100699862
gene30138,100700130
gene30139,100709275
gene30140,100700405
gene30141,100700675
gene30142,100700940
gene30143,109196071
gene30144,112843289
gene30145,100695531
gene30148,100706982
gene30149,100707689
gene30150,100707247
gene30151,100707959
gene30152,100694027
gene30153,100693758
gene30154,109196261
gene30155,102076204
gene30156,100693496
gene30157,100694572
gene30158,100694303
gene30159,100696153
gene30161,109200377
gene30164,109200260
gene30165,109200263
gene30168,100700616
gene30169,100699803
gene30170,100700340
gene30171,100700068
gene30172,102076929
gene30173,102076823
gene30175,109200264
gene30176,112841722
gene30177,102076113
gene30178,109200262
gene30180,109200123
gene30182,100698118
gene30183,100697852
gene30184,106096465
gene30186,100702595
gene30188,112841710
gene30190,100702241
gene30192,112843599
gene30193,100702327
gene30198,102076789
gene30202,100707240
gene30203,100706975
gene30206,100706707
gene30209,102075976
gene30210,100708477
gene30211,100708210
gene30214,100707939
gene30215,100707669
gene30218,100704197
gene30219,100703927
gene30220,100703659
gene30221,102082964
gene30222,100703382
gene30223,102082745
gene30224,100707403
gene30225,112843438
gene30226,100703112
gene30227,100707132
gene30232,109196336
gene30233,102076650
gene30235,109196450
gene30237,112843449
gene30238,100706063
gene30242,102081163
gene30243,100705004
gene30244,102080862
gene30245,100704734
gene30246,109196392
gene30250,109196464
gene30257,100708840
gene30258,102078454
gene30259,100708573
gene30260,100711519
gene30262,100711247
gene30264,100710980
gene30265,100710714
gene30267,102078739
gene30268,100708303
gene30269,100710447
gene30270,100710188
gene30271,100709923
gene30273,100709650
gene30276,100709381
gene30277,100709112
gene30278,102076600
gene30279,102076686
gene30280,109196620
gene30282,112841716
gene30283,112843581
gene30284,109194357
gene30290,109196618
gene30291,109196387
gene30292,112843528
gene30294,109196621
gene30296,109194413
gene30297,109196388
gene30298,112843582
gene30299,112843583
gene30301,106097299
gene30302,109196391
gene30305,100704307
gene30307,100704575
gene30308,102079317
gene30309,100704844
gene30310,100705113
gene30311,100705378
gene30312,112843584
gene30313,109196390
gene30315,112843585
gene30317,112843394
gene30318,100711798
gene30319,100689711
gene30324,106097237
gene30325,100690245
gene30328,102078463
gene30329,100697484
gene30330,109196589
gene30331,109196385
gene30338,109196590
gene30358,112843393
gene30364,109196588
gene30365,109196587
gene30368,112843395
gene30386,109194596
gene30391,100703557
gene30395,109196380
gene30397,100704905
gene30398,100695768
gene30399,100696029
gene30400,100696295
gene30401,100696557
gene30402,100705174
gene30403,100705444
gene30404,106096466
gene30405,106097798
gene30406,109196378
gene30407,100705703
gene30408,100705962
gene30409,100706230
gene30411,100706494
gene30412,100696823
gene30414,100706767
gene30415,100707037
gene30417,102080396
gene30418,100707304
gene30420,100707565
gene30421,100697091
gene30422,102080954
gene30423,100707837
gene30424,100708105
gene30425,100708375
gene30426,100708651
gene30427,100709194
gene30428,112843436
gene30431,100709458
gene30432,100709729
gene30433,102082332
gene30434,100710000
gene30435,100710266
gene30436,100697630
gene30437,100697897
gene30438,100710525
gene30439,100710793
gene30440,100698164
gene30441,100711058
gene30442,100711324
gene30443,100711595
gene30444,100711862
gene30445,100712131
gene30446,106096422
gene30447,100712403
gene30448,100690051
gene30449,100690319
gene30451,102076559
gene30453,109196644
gene30454,109196642
gene30455,109196643
gene30456,102079794
gene30457,109196664
gene30458,100698426
gene30459,102076776
gene30460,100690589
gene30461,100690863
gene30462,102080144
gene30463,102080229
gene30464,100691127
gene30465,109196530
gene30467,109196376
gene30468,100710020
gene30469,100710548
gene30471,100710819
gene30472,100711084
gene30473,100711353
gene30475,102079388
gene30476,109196531
gene30478,112843547
gene30479,100696328
gene30480,109196375
gene30481,109196374
gene30482,100712435
gene30483,109196539
gene30485,109196544
gene30490,102079144
gene30491,109196535
gene30492,109196372
gene30493,100711894
gene30494,109196371
gene30495,109196370
gene30496,109196543
gene30498,112843551
gene30499,102077098
gene30500,100691395
gene30502,102077190
gene30503,100691665
gene30504,100698693
gene30505,100691933
gene30506,100692201
gene30507,100692471
gene30510,100693013
gene30512,109196367
gene30513,100693552
gene30515,100698270
gene30517,100699073
gene30518,100699341
gene30519,100699614
gene30522,100700419
gene30523,100700688
gene30524,109194545
gene30525,102079890
gene30527,109194594
gene30529,100701504
gene30530,100702315
gene30534,109194195
gene30535,100703118
gene30536,109196360
gene30537,102076922
gene30538,112843556
gene30539,109196546
gene30541,100703665
gene30542,100703933
gene30546,100534499
gene30547,100704203
gene30549,100534581
gene30550,100696311
gene30551,112843552
gene30552,100696572
gene30553,100696839
gene30554,100697106
gene30555,100697564
gene30556,100697999
gene30557,100704472
gene30559,112843588
gene30561,112843554
gene30562,102075777
gene30563,109194569
gene30564,100705543
gene30565,100698385
gene30567,112841703
gene30568,102078978
gene30569,109194531
gene30571,109196359
gene30572,112843553
gene30573,100701791
gene30575,100701247
gene30576,100700970
gene30577,102077778
gene30578,112843567
gene30579,100706857
gene30580,100707121
gene30581,100704458
gene30582,100707392
gene30583,100704725
gene30584,102078001
gene30585,100704996
gene30592,100707658
gene30594,100707930
gene30595,100705262
gene30596,100708203
gene30597,100708468
gene30600,100708738
gene30601,100709006
gene30602,102079470
gene30603,100705530
gene30604,100709277
gene30605,100709545
gene30607,100705792
gene30608,100706054
gene30609,100709814
gene30610,100710084
gene30611,100710612
gene30613,109194471
gene30614,109194377
gene30615,112841645
gene30616,109196564
gene30617,109196565
gene30618,102080258
gene30619,109196563
gene30620,109196562
gene30621,109194210
gene30622,106098946
gene30624,109194635
gene30625,112843589
gene30627,102081868
gene30628,102081644
gene30629,106098942
gene30630,112843590
gene30632,100711143
gene30634,102081474
gene30635,106098940
gene30636,109194641
gene30637,102076698
gene30638,106097594
gene30639,106097752
gene30640,106097655
gene30641,106098938
gene30642,109204995
gene30643,102078921
gene30648,109194187
gene30650,112843493
gene30652,109196505
gene30653,106097618
gene30654,112843591
gene30656,102076957
gene30657,109196494
gene30660,109196495
gene30663,102079139
gene30664,109196499
gene30667,109196492
gene30669,109196497
gene30671,109194543
gene30673,109196493
gene30677,106096998
gene30678,100697737
gene30679,100698002
gene30680,100695349
gene30681,100695612
gene30682,100698273
gene30683,100698534
gene30684,100695881
gene30685,102078106
gene30686,106096996
gene30688,100534431
gene30689,109196356
gene30690,100698804
gene30691,100696670
gene30693,102080011
gene30697,112843511
gene30698,100695744
gene30699,100693529
gene30700,100693255
gene30701,102079058
gene30702,100695218
gene30703,100692712
gene30704,100692442
gene30705,112843605
gene30706,106098381
gene30707,109196355
gene30708,100691906
gene30709,100691638
gene30710,106098384
gene30711,100691367
gene30712,100694948
gene30713,102075526
gene30714,100694688
gene30715,100691097
gene30716,100690835
gene30717,100694417
gene30718,100690560
gene30719,100690291
gene30720,100690024
gene30722,100694149
gene30723,100693701
gene30724,112843433
gene30725,100712376
gene30726,106098383
gene30727,100712108
gene30728,100711840
gene30729,100711573
gene30730,100693254
gene30731,100711301
gene30733,100711036
gene30734,100710768
gene30737,100710500
gene30739,100692985
gene30740,102080389
gene30741,100710243
gene30742,100692711
gene30744,100691402
gene30745,100709433
gene30746,100709165
gene30747,100708895
gene30748,100692441
gene30749,100708625
gene30751,109196354
gene30752,109196462
gene30753,100692172
gene30754,100691905
gene30755,100708352
gene30756,100691637
gene30757,100708083
gene30758,100707815
gene30759,100691366
gene30760,100707544
gene30761,100707285
gene30762,100707019
gene30763,100706749
gene30764,100690923
gene30765,100706477
