49293
50508	50525	8530
51275	51283	8548
52442	52630	8557
71483	71624	8746
73652	73800	8888
102549	102734	9037
202771	202818	9223
228870	228913	9271
238639	238748	9315
241783	241855	9425
288869	288892	9498
396670	396705	9522
396880	396995	9558
397192	397349	9674
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
26395	26507	5041
30192	30352	5154
31624	31833	5315
33476	33569	5525
34653	34909	5619
35044	35144	5876
35610	36197	5977
36559	36676	6565
37707	37733	6683
38134	38327	6710
41256	41400	6904
41812	41957	7049
42278	42859	7195
44006	44275	7777
48424	48534	8047
52442	52630	8158
71483	71624	8347
73655	73800	8489
102549	102734	8635
163661	163698	8821
202771	202818	8859
228870	228913	8907
238639	238748	8951
241783	241855	9061
288869	288892	9134
396670	396705	9158
396880	396995	9194
397192	397349	9310
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
23477	23518	5041
26395	26507	5083
27256	27267	5196
30192	30352	5208
31624	31833	5369
33476	33569	5579
34653	34909	5673
35044	35144	5930
35610	36197	6031
36559	36676	6619
37707	37733	6737
38134	38327	6764
41256	41400	6958
41812	41957	7103
42278	42859	7249
44006	44275	7831
48424	48534	8101
52442	52630	8212
71483	71624	8401
73655	73800	8543
102549	102734	8689
163661	163698	8875
202771	202818	8913
228870	228913	8961
238639	238748	9005
241783	241855	9115
288869	288892	9188
396670	396705	9212
396880	396995	9248
397192	397349	9364
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
26395	26507	5041
30192	30352	5154
31624	31833	5315
33476	33569	5525
34653	34909	5619
35044	35141	5876
35610	36197	5974
36559	36676	6562
37707	37733	6680
38134	38327	6707
39241	39546	6901
41256	41400	7207
41812	41957	7352
42278	42859	7498
44006	44275	8080
48424	48534	8350
52442	52630	8461
71483	71624	8650
73655	73800	8792
102549	102734	8938
163661	163698	9124
202771	202818	9162
228870	228913	9210
238639	238748	9254
241783	241855	9364
288869	288892	9437
396670	396705	9461
396880	396995	9497
397192	397349	9613
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
26395	26507	5041
27256	27267	5154
30192	30352	5166
31624	31833	5327
33476	33569	5537
34653	34909	5631
35044	35141	5888
35610	36197	5986
36559	36676	6574
37707	37733	6692
38134	38327	6719
39241	39546	6913
41256	41400	7219
41812	41957	7364
42278	42859	7510
44006	44275	8092
48424	48534	8362
52442	52630	8473
71483	71624	8662
73655	73800	8804
102549	102734	8950
163661	163698	9136
202771	202818	9174
228870	228913	9222
238639	238748	9266
241783	241855	9376
288869	288892	9449
396670	396705	9473
396880	396995	9509
397192	397349	9625
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
26395	26507	5041
30192	30352	5154
31624	31833	5315
33476	33569	5525
34653	34909	5619
35044	35144	5876
35610	36197	5977
36559	36676	6565
37707	37733	6683
38134	38327	6710
39241	39546	6904
41256	41400	7210
41812	41957	7355
42278	42859	7501
44006	44275	8083
48424	48534	8353
52442	52630	8464
71483	71624	8653
73655	73800	8795
102549	102734	8941
163661	163698	9127
202771	202818	9165
228870	228913	9213
238639	238748	9257
241783	241855	9367
288869	288892	9440
396670	396705	9464
396880	396995	9500
397192	397349	9616
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
23477	23518	5041
26395	26507	5083
27256	27267	5196
30192	30352	5208
31624	31833	5369
33476	33569	5579
34653	34909	5673
35044	35144	5930
35610	36197	6031
36559	36676	6619
37707	37733	6737
38134	38327	6764
39241	39546	6958
41256	41400	7264
41812	41957	7409
42278	42859	7555
44006	44275	8137
48424	48534	8407
52442	52630	8518
71483	71624	8707
73655	73800	8849
102549	102734	8995
163661	163698	9181
202771	202818	9219
228870	228913	9267
238639	238748	9311
241783	241855	9421
288869	288892	9494
396670	396705	9518
396880	396995	9554
397192	397349	9670
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
23477	23518	5041
26395	26507	5083
27256	27267	5196
30192	30352	5208
31624	31833	5369
33476	33569	5579
34653	34909	5673
35044	35144	5930
35610	36197	6031
36559	36676	6619
37707	37733	6737
38134	38327	6764
41256	41400	6958
41812	41957	7103
42278	42859	7249
44006	44275	7831
48424	48534	8101
50508	50525	8212
52442	52630	8230
71483	71624	8419
73655	73800	8561
102549	102734	8707
163661	163698	8893
202771	202818	8931
228870	228913	8979
238639	238748	9023
241783	241855	9133
288869	288892	9206
396670	396705	9230
396880	396995	9266
397192	397349	9382
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
23477	23518	5041
26395	26507	5083
27256	27267	5196
30192	30352	5208
31624	31833	5369
33476	33569	5579
34653	34909	5673
35044	35144	5930
35610	36197	6031
36559	36676	6619
37707	37733	6737
38134	38327	6764
41256	41400	6958
41812	41957	7103
42278	42859	7249
44006	44275	7831
47133	47144	8101
48424	48534	8113
50508	50525	8224
52442	52630	8242
71483	71624	8431
73655	73800	8573
102549	102734	8719
163661	163698	8905
202771	202818	8943
228870	228913	8991
238639	238748	9035
241783	241855	9145
288869	288892	9218
396670	396705	9242
396880	396995	9278
397192	397349	9394
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
26395	26507	5041
30192	30352	5154
31624	31833	5315
33476	33569	5525
34653	34909	5619
35044	35141	5876
35610	36197	5974
36559	36676	6562
37707	37733	6680
38134	38327	6707
39241	39546	6901
41256	41400	7207
41812	41957	7352
42278	42859	7498
44006	44275	8080
47133	47144	8350
48424	48534	8362
50508	50525	8473
51275	51283	8491
52442	52630	8500
71483	71624	8689
73655	73800	8831
102549	102734	8977
163661	163698	9163
202771	202818	9201
228870	228913	9249
238639	238748	9293
241783	241855	9403
288869	288892	9476
396670	396705	9500
396880	396995	9536
397192	397349	9652
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
23477	23518	5041
26395	26507	5083
27256	27267	5196
30192	30352	5208
31624	31833	5369
33476	33569	5579
34653	34909	5673
35044	35141	5930
35610	36197	6028
36559	36676	6616
37707	37733	6734
38134	38327	6761
39241	39546	6955
41256	41400	7261
41812	41957	7406
42278	42859	7552
44006	44275	8134
47133	47144	8404
48424	48534	8416
50508	50525	8527
51275	51283	8545
52442	52630	8554
71483	71624	8743
73655	73800	8885
102549	102734	9031
163661	163698	9217
202771	202818	9255
228870	228913	9303
238639	238748	9347
241783	241855	9457
288869	288892	9530
396670	396705	9554
396880	396995	9590
397192	397349	9706
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
23477	23518	5041
26395	26507	5083
27256	27267	5196
30192	30352	5208
31624	31833	5369
33476	33569	5579
34653	34909	5673
35044	35144	5930
35610	36197	6031
36559	36676	6619
37707	37733	6737
38134	38327	6764
39241	39546	6958
41256	41400	7264
41812	41957	7409
42278	42859	7555
44006	44275	8137
47133	47144	8407
48424	48534	8419
50508	50525	8530
51275	51283	8548
52442	52630	8557
71483	71624	8746
73655	73800	8888
102549	102734	9034
163661	163698	9220
202771	202818	9258
228870	228913	9306
238639	238748	9350
241783	241855	9460
288869	288892	9533
396670	396705	9557
396880	396995	9593
397192	397349	9709
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
23477	23518	5041
26395	26507	5083
27256	27267	5196
30192	30352	5208
31624	31833	5369
33476	33569	5579
34653	34909	5673
35044	35144	5930
35610	36197	6031
36559	36676	6619
37707	37733	6737
38134	38327	6764
39241	39546	6958
41256	41400	7264
41812	41957	7409
42278	42859	7555
44006	44275	8137
48424	48534	8407
52442	52630	8518
71483	71624	8707
73652	73800	8849
102549	102734	8998
163661	163698	9184
202771	202818	9222
228870	228913	9270
238639	238748	9314
241783	241855	9424
288869	288892	9497
396670	396705	9521
396880	396995	9557
397192	397349	9673
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
23477	23518	5041
26395	26507	5083
27256	27267	5196
30192	30352	5208
31624	31833	5369
33476	33569	5579
34653	34909	5673
35044	35144	5930
35610	36197	6031
36559	36676	6619
37707	37733	6737
38134	38327	6764
39241	39546	6958
41256	41400	7264
41812	41957	7409
42278	42859	7555
44006	44275	8137
47133	47144	8407
48424	48534	8419
52442	52630	8530
71483	71624	8719
73652	73800	8861
102549	102734	9010
163661	163698	9196
202771	202818	9234
228870	228913	9282
238639	238748	9326
241783	241855	9436
288869	288892	9509
396670	396705	9533
396880	396995	9569
397192	397349	9685
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
23477	23518	5041
26395	26507	5083
27256	27267	5196
30192	30352	5208
31624	31833	5369
33476	33569	5579
34653	34909	5673
35044	35144	5930
35610	36197	6031
36559	36676	6619
37707	37733	6737
38134	38327	6764
39241	39546	6958
41256	41400	7264
41812	41957	7409
42278	42859	7555
44006	44275	8137
47133	47144	8407
48424	48534	8419
50508	50525	8530
52442	52630	8548
71483	71624	8737
73652	73800	8879
102549	102734	9028
163661	163698	9214
202771	202818	9252
228870	228913	9300
238639	238748	9344
241783	241855	9454
288869	288892	9527
396670	396705	9551
396880	396995	9587
397192	397349	9703
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
23477	23518	5041
26395	26507	5083
27256	27267	5196
30192	30352	5208
31624	31833	5369
33476	33569	5579
34653	34909	5673
35044	35144	5930
35610	36197	6031
36559	36676	6619
37707	37733	6737
38134	38327	6764
39241	39546	6958
41256	41400	7264
41812	41957	7409
42278	42859	7555
44006	44275	8137
48424	48534	8407
50508	50525	8518
51275	51283	8536
52442	52630	8545
71483	71624	8734
73652	73800	8876
102549	102734	9025
163661	163698	9211
202771	202818	9249
228870	228913	9297
238639	238748	9341
241783	241855	9451
288869	288892	9524
396670	396705	9548
396880	396995	9584
397192	397349	9700
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
23477	23518	5041
26395	26507	5083
27256	27267	5196
30192	30352	5208
31624	31833	5369
33476	33569	5579
34653	34909	5673
35044	35144	5930
35610	36197	6031
36559	36676	6619
37707	37733	6737
38134	38327	6764
41256	41400	6958
41812	41957	7103
42278	42859	7249
44006	44275	7831
47133	47144	8101
48424	48534	8113
50508	50525	8224
51275	51283	8242
52442	52630	8251
71483	71624	8440
73652	73800	8582
102549	102734	8731
163661	163698	8917
202771	202818	8955
228870	228913	9003
238639	238748	9047
241783	241855	9157
288869	288892	9230
396670	396705	9254
396880	396995	9290
397192	397349	9406
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
26395	26507	5041
30192	30352	5154
31624	31833	5315
33476	33569	5525
34653	34909	5619
35044	35141	5876
35610	36197	5974
36559	36676	6562
37707	37733	6680
38134	38327	6707
39241	39546	6901
41256	41400	7207
41812	41957	7352
42278	42859	7498
44006	44275	8080
47133	47144	8350
48424	48534	8362
50508	50525	8473
51275	51283	8491
52442	52630	8500
71483	71624	8689
73652	73800	8831
102549	102734	8980
163661	163698	9166
202771	202818	9204
228870	228913	9252
238639	238748	9296
241783	241855	9406
288869	288892	9479
396670	396705	9503
396880	396995	9539
397192	397349	9655
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
26395	26507	5041
27256	27267	5154
30192	30352	5166
31624	31833	5327
33476	33569	5537
34653	34909	5631
35044	35141	5888
35610	36197	5986
36559	36676	6574
37707	37733	6692
38134	38327	6719
39241	39546	6913
41256	41400	7219
41812	41957	7364
42278	42859	7510
44006	44275	8092
47133	47144	8362
48424	48534	8374
50508	50525	8485
51275	51283	8503
52442	52630	8512
71483	71624	8701
73652	73800	8843
102549	102734	8992
163661	163698	9178
202771	202818	9216
228870	228913	9264
238639	238748	9308
241783	241855	9418
288869	288892	9491
396670	396705	9515
396880	396995	9551
397192	397349	9667
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
23477	23518	5041
26395	26507	5083
27256	27267	5196
30192	30352	5208
31624	31833	5369
33476	33569	5579
34653	34909	5673
35044	35141	5930
35610	36197	6028
36559	36676	6616
37707	37733	6734
38134	38327	6761
39241	39546	6955
41256	41400	7261
41812	41957	7406
42278	42859	7552
44006	44275	8134
47133	47144	8404
48424	48534	8416
50508	50525	8527
51275	51283	8545
52442	52630	8554
71483	71624	8743
73652	73800	8885
102549	102734	9034
163661	163698	9220
202771	202818	9258
228870	228913	9306
238639	238748	9350
241783	241855	9460
288869	288892	9533
396670	396705	9557
396880	396995	9593
397192	397349	9709
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
26395	26507	5041
30192	30352	5154
31624	31833	5315
33476	33569	5525
34653	34909	5619
35044	35144	5876
35610	36197	5977
36559	36676	6565
37707	37733	6683
38134	38327	6710
39241	39546	6904
41256	41400	7210
41812	41957	7355
42278	42859	7501
44006	44275	8083
47133	47144	8353
48424	48534	8365
50508	50525	8476
51275	51283	8494
52442	52630	8503
71483	71624	8692
73652	73800	8834
102549	102734	8983
163661	163698	9169
202771	202818	9207
228870	228913	9255
238639	238748	9299
241783	241855	9409
288869	288892	9482
396670	396705	9506
396880	396995	9542
397192	397349	9658
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
23477	23518	5041
26395	26507	5083
30192	30352	5196
31624	31833	5357
33476	33569	5567
34653	34909	5661
35044	35144	5918
35610	36197	6019
36559	36676	6607
37707	37733	6725
38134	38327	6752
39241	39546	6946
41256	41400	7252
41812	41957	7397
42278	42859	7543
44006	44275	8125
47133	47144	8395
48424	48534	8407
50508	50525	8518
51275	51283	8536
52442	52630	8545
71483	71624	8734
73652	73800	8876
102549	102734	9025
163661	163698	9211
202771	202818	9249
228870	228913	9297
238639	238748	9341
241783	241855	9451
288869	288892	9524
396670	396705	9548
396880	396995	9584
397192	397349	9700
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
26395	26507	5041
27256	27267	5154
30192	30352	5166
31624	31833	5327
33476	33569	5537
34653	34909	5631
35044	35144	5888
35610	36197	5989
36559	36676	6577
37707	37733	6695
38134	38327	6722
39241	39546	6916
41256	41400	7222
41812	41957	7367
42278	42859	7513
44006	44275	8095
47133	47144	8365
48424	48534	8377
50508	50525	8488
51275	51283	8506
52442	52630	8515
71483	71624	8704
73652	73800	8846
102549	102734	8995
163661	163698	9181
202771	202818	9219
228870	228913	9267
238639	238748	9311
241783	241855	9421
288869	288892	9494
396670	396705	9518
396880	396995	9554
397192	397349	9670
0	3358	0
3752	3887	3359
4123	4277	3495
5221	5346	3650
5878	6004	3776
6132	6310	3903
7228	7513	4082
13960	14114	4368
14641	14760	4523
16415	16590	4643
19740	19863	4819
22797	22894	4943
23477	23518	5041
26395	26507	5083
27256	27267	5196
30192	30352	5208
31624	31833	5369
33476	33569	5579
34653	34909	5673
35044	35144	5930
35610	36197	6031
36559	36676	6619
37707	37733	6737
38134	38327	6764
39241	39546	6958
41256	41400	7264
41812	41957	7409
42278	42859	7555
44006	44275	8137
47133	47144	8407
48424	48534	8419
50508	50525	8530
51275	51283	8548
52442	52630	8557
71483	71624	8746
73652	73800	8888
102549	102734	9037
163661	163698	9223
202771	202818	9261
228870	228913	9309
238639	238748	9353
241783	241855	9463
288869	288892	9536
396670	396705	9560
396880	396995	9596
397192	397349	9712
0	1162	0
1281	1611	1163
0	289	0
839	900	290
26707	26849	352
0	1195	0
1283	1419	1196
1583	1769	1333
1860	2119	1520
2240	2339	1780
2494	2556	1880
3533	3752	1943
0	1195	0
1283	1419	1196
1583	1769	1333
1860	2119	1520
2240	2363	1780
2494	2556	1904
3533	3752	1967
0	1195	0
1283	1419	1196
1583	1769	1333
1860	2119	1520
2240	2339	1780
2490	2556	1880
3533	3752	1947
0	1195	0
1283	1419	1196
1583	1769	1333
1860	2119	1520
2240	2363	1780
2490	2556	1904
3533	3752	1971
0	671	0
798	1120	672
2543	2747	995
2858	3025	1200
3121	3300	1368
3391	3537	1548
3625	4567	1695
0	434	0
3424	6777	435
10772	10802	3789
0	164	0
254	377	165
472	566	289
835	939	384
1571	1734	489
1856	1952	653
2137	2223	750
2314	2461	837
3805	3819	985
4050	4243	1000
5202	5285	1194
6183	6328	1278
6411	6606	1424
6700	6774	1620
6858	6953	1695
7896	7964	1791
8312	8390	1860
10132	10223	1939
10332	10528	2031
11491	11674	2228
13547	13618	2412
13851	13916	2484
14588	14617	2550
19211	19321	2580
19457	19634	2691
19757	19837	2869
19939	20052	2950
21299	21340	3064
21853	22051	3106
23713	23824	3305
24169	24495	3417
26894	27046	3744
28536	28745	3897
29315	29500	4107
30364	30534	4293
31767	31913	4464
32053	32132	4611
32445	32522	4691
34068	34302	4769
34908	34996	5004
36989	37091	5093
37746	37943	5196
38160	38282	5394
38505	38718	5517
39118	39257	5731
39852	40001	5871
44231	44397	6021
47505	47564	6188
50729	51029	6248
0	164	0
254	377	165
472	566	289
835	939	384
1571	1734	489
1856	1952	653
2137	2223	750
2314	2461	837
3805	3819	985
4050	4243	1000
5202	5285	1194
6183	6328	1278
6411	6606	1424
6700	6774	1620
6858	6953	1695
7896	7964	1791
8312	8390	1860
10132	10223	1939
10332	10528	2031
11491	11674	2228
13851	13916	2412
19211	19321	2478
19457	19634	2589
19757	19837	2767
19939	20052	2848
21299	21340	2962
21853	22051	3004
23713	23824	3203
24169	24495	3315
26894	27046	3642
27353	27511	3795
28536	28745	3954
29315	29500	4164
30364	30534	4350
31767	31913	4521
32053	32132	4668
32445	32522	4748
34068	34302	4826
34908	34996	5061
36989	37091	5150
37746	37943	5253
38160	38282	5451
38505	38718	5574
39118	39257	5788
39852	40001	5928
44231	44397	6078
47505	47564	6245
50729	51029	6305
0	164	0
254	377	165
472	566	289
835	939	384
1571	1734	489
1856	1952	653
2137	2223	750
2314	2461	837
4050	4243	985
5202	5285	1179
6183	6328	1263
6411	6606	1409
6700	6774	1605
6858	6953	1680
7896	7964	1776
8312	8390	1845
10132	10223	1924
10332	10528	2016
11491	11674	2213
13547	13618	2397
13851	13916	2469
14588	14617	2535
19211	19321	2565
19457	19634	2676
19757	19837	2854
19939	20052	2935
21853	22051	3049
23713	23824	3248
24169	24495	3360
26894	27046	3687
27353	27511	3840
28536	28745	3999
29315	29500	4209
30364	30534	4395
31767	31913	4566
32053	32132	4713
32445	32522	4793
34068	34302	4871
34908	34996	5106
36989	37091	5195
37746	37943	5298
38160	38282	5496
38505	38718	5619
39118	39257	5833
39852	40001	5973
44231	44397	6123
47505	47564	6290
50729	51030	6350
0	164	0
254	377	165
472	566	289
835	939	384
1571	1734	489
1856	1952	653
2137	2223	750
2314	2461	837
3805	3819	985
4050	4243	1000
5202	5285	1194
6183	6328	1278
6411	6606	1424
6700	6774	1620
6858	6953	1695
7896	7964	1791
8312	8390	1860
10132	10223	1939
10332	10528	2031
11491	11674	2228
13547	13618	2412
13851	13916	2484
19211	19321	2550
19457	19634	2661
19757	19837	2839
19939	20052	2920
21299	21340	3034
21853	22051	3076
23713	23824	3275
24169	24495	3387
26894	27046	3714
27353	27511	3867
28536	28745	4026
29315	29500	4236
30364	30534	4422
31767	31913	4593
32053	32132	4740
32445	32522	4820
34068	34302	4898
34908	34996	5133
36989	37091	5222
37746	37943	5325
38160	38282	5523
38505	38718	5646
39118	39257	5860
39852	40001	6000
44231	44397	6150
47505	47564	6317
50729	51030	6377
0	164	0
254	377	165
472	566	289
835	939	384
1571	1734	489
1856	1952	653
2137	2223	750
2314	2461	837
3805	3819	985
4050	4243	1000
5202	5285	1194
6183	6328	1278
6411	6606	1424
6700	6774	1620
6858	6953	1695
7896	7964	1791
8312	8390	1860
10132	10223	1939
10332	10528	2031
11491	11674	2228
13851	13916	2412
14588	14617	2478
19211	19321	2508
19457	19634	2619
19757	19837	2797
19939	20052	2878
21299	21340	2992
21853	22051	3034
23713	23824	3233
24169	24495	3345
26894	27046	3672
27353	27511	3825
28536	28745	3984
29315	29500	4194
30364	30534	4380
31767	31913	4551
32053	32132	4698
32445	32522	4778
34068	34302	4856
34908	34996	5091
36989	37091	5180
37746	37943	5283
38160	38282	5481
38505	38718	5604
39118	39257	5818
39852	40001	5958
44231	44397	6108
47505	47564	6275
50729	51030	6335
0	164	0
254	377	165
472	566	289
835	939	384
1571	1734	489
1856	1952	653
2137	2223	750
2314	2461	837
4050	4243	985
5202	5285	1179
6183	6328	1263
6411	6606	1409
6700	6774	1605
6858	6953	1680
7896	7964	1776
8312	8390	1845
10132	10223	1924
10332	10528	2016
11491	11674	2213
13547	13618	2397
13851	13916	2469
14588	14617	2535
19211	19321	2565
19457	19634	2676
19757	19837	2854
19939	20052	2935
21299	21340	3049
21853	22051	3091
23713	23824	3290
24169	24495	3402
26894	27046	3729
27353	27511	3882
28536	28745	4041
29315	29500	4251
30364	30534	4437
31767	31913	4608
32053	32132	4755
32445	32522	4835
34068	34302	4913
34908	34996	5148
36989	37091	5237
37746	37943	5340
38160	38282	5538
38505	38718	5661
39118	39257	5875
39852	40001	6015
44231	44397	6165
47505	47564	6332
50729	51030	6392
0	164	0
254	377	165
472	566	289
835	939	384
1571	1734	489
1856	1952	653
2137	2223	750
2314	2461	837
3805	3819	985
4050	4243	1000
5202	5285	1194
6183	6328	1278
6411	6606	1424
6700	6774	1620
6858	6953	1695
7896	7964	1791
8312	8390	1860
10132	10223	1939
10332	10528	2031
11491	11674	2228
13547	13618	2412
13851	13916	2484
14588	14617	2550
19211	19321	2580
19457	19634	2691
19757	19837	2869
19939	20052	2950
21853	22051	3064
23713	23824	3263
24169	24495	3375
26894	27046	3702
27353	27511	3855
28536	28745	4014
29315	29500	4224
30364	30534	4410
31767	31913	4581
32053	32132	4728
32445	32522	4808
34068	34302	4886
34908	34996	5121
36989	37091	5210
37746	37943	5313
38160	38282	5511
38505	38718	5634
39118	39257	5848
39852	40001	5988
44231	44397	6138
47505	47564	6305
50729	51031	6365
0	164	0
254	377	165
472	566	289
835	939	384
1571	1734	489
1856	1952	653
2137	2223	750
2314	2461	837
3805	3819	985
4050	4243	1000
5202	5285	1194
6183	6328	1278
6411	6606	1424
6700	6774	1620
6858	6953	1695
7896	7964	1791
8312	8390	1860
10132	10223	1939
10332	10528	2031
11491	11674	2228
13547	13618	2412
13851	13916	2484
14588	14617	2550
19211	19321	2580
19457	19634	2691
19757	19837	2869
19939	20052	2950
21299	21340	3064
21853	22051	3106
23713	23824	3305
24169	24495	3417
26894	27046	3744
27353	27511	3897
28536	28745	4056
29315	29500	4266
30364	30534	4452
31767	31913	4623
32053	32132	4770
32445	32522	4850
34068	34302	4928
34908	34996	5163
36989	37091	5252
37746	37943	5355
38160	38282	5553
38505	38718	5676
39118	39257	5890
39852	40001	6030
44231	44397	6180
47505	47564	6347
50729	51031	6407
0	436	0
1128	1142	437
1373	1566	452
2525	2608	646
3506	3651	730
3734	3929	876
4023	4097	1072
4181	4276	1147
5219	5287	1243
5635	5713	1312
7455	7546	1391
7655	7851	1483
8814	8997	1680
10870	10941	1864
11174	11239	1936
11911	11940	2002
16534	16644	2032
16780	16957	2143
17080	17160	2321
17262	17375	2402
18622	18663	2516
19176	19374	2558
21036	21147	2757
21492	21818	2869
24217	24369	3196
24676	24834	3349
25859	26068	3508
26638	26823	3718
27687	27857	3904
29090	29236	4075
29376	29455	4222
29768	29845	4302
31391	31625	4380
32231	32319	4615
34312	34414	4704
35069	35266	4807
35483	35605	5005
35828	36041	5128
36441	36580	5342
37175	37324	5482
41554	41720	5632
44828	44887	5799
48052	48357	5859
0	820	0
27385	27473	821
68514	68751	910
96864	97077	1148
133532	133641	1362
149110	149124	1472
151785	152594	1487
169285	169635	2297
173188	173291	2648
176761	176946	2752
178991	179029	2938
189961	190144	2977
197585	197707	3161
199627	199832	3284
202260	202436	3490
217153	217362	3667
220577	220797	3877
225690	225756	4098
227582	227673	4165
238273	238441	4257
238606	238731	4426
242429	242525	4552
247729	247854	4649
249939	249990	4775
251209	251412	4827
0	819	0
27384	27472	820
68513	68750	909
96863	97076	1147
133531	133640	1361
149109	149123	1471
151784	152593	1486
169284	169634	2296
173187	173290	2647
176760	176945	2751
178990	179028	2937
189960	190143	2976
197584	197706	3160
199626	199831	3283
202259	202435	3489
217152	217361	3666
220576	220796	3876
225689	225755	4097
227581	227672	4164
238272	238440	4256
238605	238730	4425
242428	242524	4551
249938	249989	4648
251208	251411	4700
0	817	0
27382	27470	818
68511	68748	907
96861	97074	1145
133529	133638	1359
149107	149121	1469
151791	152591	1484
169282	169632	2285
173185	173288	2636
176758	176943	2740
178988	179026	2926
189958	190141	2965
197582	197704	3149
199624	199829	3272
202257	202433	3478
217150	217359	3655
220574	220794	3865
225687	225753	4086
227579	227670	4153
238270	238438	4245
238603	238728	4414
242426	242522	4540
249936	249987	4637
251206	251409	4689
0	815	0
27380	27468	816
68509	68746	905
96859	97072	1143
133527	133636	1357
149105	149119	1467
151780	152589	1482
169280	169630	2292
